TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,Minivan,Panel Truck,Pickup,Sports Car,Van,z_SUV,Clerical,Doctor,Home Maker,Lawyer,Manager,Professional,Student,z_Blue Collar
0,0,39.0,0,11.0,23670.0,0,0.0,0,0,0,10,0,16440.0,5,1,34346.0,3,1,3,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,49.0,0,,174329.0,0,417731.0,0,0,4,22,1,26250.0,7,0,0.0,0,0,0,8.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,47.0,0,,48517.0,0,220943.0,1,1,0,33,0,11050.0,7,0,5908.0,2,0,2,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,44.0,0,12.0,31526.0,0,139414.0,1,1,1,27,0,10960.0,6,0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,57.0,0,14.0,188059.0,0,,0,0,4,28,0,26010.0,1,1,25989.0,1,1,4,12.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,50.0,0,8.0,30956.0,0,166846.0,1,0,1,11,1,17400.0,4,0,3288.0,2,0,3,7.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,42.0,2,11.0,10806.0,1,0.0,0,1,0,5,0,8230.0,10,0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,36.0,2,12.0,32474.0,0,108745.0,1,0,1,59,0,8350.0,4,0,0.0,0,0,0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,36.0,0,12.0,,0,0.0,0,1,2,44,0,18320.0,1,0,8143.0,2,0,1,10.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,56.0,0,12.0,53594.0,0,174157.0,1,1,2,38,0,17990.0,9,0,0.0,0,0,0,8.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,41.0,3,14.0,27045.0,0,205386.0,1,1,1,39,1,18800.0,4,0,1420.0,2,0,3,10.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,44.0,2,13.0,60448.0,0,218546.0,1,1,1,52,0,7540.0,1,0,0.0,0,0,0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,48.0,0,0.0,0.0,0,0.0,0,1,3,24,0,6300.0,1,0,0.0,0,0,1,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,43.0,3,0.0,0.0,0,0.0,1,1,1,62,0,12410.0,10,0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,57.0,0,14.0,51121.0,0,177371.0,1,0,1,35,1,7100.0,1,1,0.0,0,0,0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,41.0,0,11.0,48230.0,0,0.0,0,0,1,45,1,14540.0,7,0,2157.0,2,0,2,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,48.0,0,14.0,50201.0,0,169828.0,1,0,1,24,1,29670.0,1,1,5053.0,3,0,4,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,35.0,0,10.0,18047.0,0,97247.0,1,0,0,5,1,6950.0,11,0,0.0,0,0,1,4.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,41.0,3,14.0,17321.0,0,109835.0,1,1,0,24,0,6530.0,4,0,0.0,0,0,3,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,48.0,0,9.0,29928.0,0,102900.0,1,1,1,18,0,17630.0,1,0,3826.0,4,0,2,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,46.0,0,11.0,80336.0,0,0.0,0,1,1,37,1,14130.0,6,0,0.0,0,0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,47.0,0,12.0,33909.0,0,167505.0,1,1,3,22,0,13110.0,1,0,0.0,0,0,1,17.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,55.0,0,13.0,192328.0,0,475685.0,1,0,2,10,0,41400.0,6,0,0.0,0,0,0,8.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,46.0,0,13.0,72383.0,0,224700.0,1,0,2,31,0,13340.0,10,0,3990.0,2,0,0,9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,47.0,0,6.0,23595.0,0,127966.0,1,1,0,34,0,28520.0,6,0,0.0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,48.0,0,12.0,65219.0,0,,0,1,3,20,0,8020.0,3,0,3660.0,2,0,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,64.0,2,15.0,42332.0,0,186390.0,1,1,0,24,0,5730.0,4,0,0.0,0,0,2,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,42.0,0,12.0,,0,175107.0,1,1,1,77,1,13480.0,1,0,3819.0,2,0,0,8.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,40.0,0,7.0,30743.0,0,0.0,0,0,0,44,0,1500.0,3,1,0.0,0,0,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,47.0,0,8.0,59245.0,0,238724.0,1,1,2,40,0,18700.0,6,0,0.0,0,0,0,11.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,49.0,0,12.0,93491.0,0,0.0,0,0,2,15,0,6400.0,7,1,0.0,0,0,0,9.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,54.0,0,13.0,40783.0,0,166605.0,1,1,1,44,1,12400.0,4,0,0.0,0,0,0,10.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,43.0,1,12.0,71235.0,1,0.0,0,0,2,12,0,17160.0,1,0,3744.0,2,0,0,6.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,33.0,0,11.0,132410.0,0,339695.0,1,0,3,39,0,18040.0,4,0,0.0,0,1,0,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,32.0,4,,3165.0,0,71276.0,1,1,0,30,0,6030.0,6,0,0.0,0,0,0,6.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,41.0,2,0.0,,0,128528.0,1,1,2,38,0,5600.0,4,0,0.0,0,1,3,17.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,53.0,0,7.0,59445.0,0,225151.0,1,1,3,25,0,16390.0,14,0,34824.0,1,1,0,12.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,51.0,0,11.0,142545.0,0,398369.0,1,1,3,28,0,20850.0,7,0,0.0,0,0,0,11.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,51.0,0,13.0,,0,166284.0,1,1,2,28,0,6460.0,1,0,0.0,0,0,1,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,43.0,2,14.0,17721.0,0,99815.0,1,0,1,6,1,12810.0,18,1,0.0,0,0,0,8.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,50.0,0,11.0,525.0,0,0.0,1,1,0,49,0,34220.0,1,0,0.0,0,0,0,6.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,39.0,1,13.0,91164.0,0,258261.0,1,0,2,46,0,14680.0,6,0,0.0,0,0,1,10.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,39.0,0,13.0,16862.0,0,148063.0,1,0,2,47,0,20670.0,1,1,6387.0,4,0,4,12.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,40.0,3,14.0,51401.0,1,179590.0,0,0,2,15,1,6640.0,9,0,0.0,0,0,0,6.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,43.0,0,6.0,139019.0,0,354407.0,1,0,2,30,0,15400.0,3,1,0.0,0,0,0,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,44.0,0,,116327.0,0,0.0,0,1,3,47,0,6810.0,4,0,25901.0,3,0,0,12.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,50.0,0,13.0,111254.0,0,0.0,0,0,3,53,0,15710.0,10,0,3917.0,2,0,5,17.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,52.0,0,12.0,47161.0,0,0.0,0,1,3,41,0,18460.0,10,0,0.0,0,0,0,10.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,57.0,1,11.0,,1,0.0,0,1,3,20,0,15380.0,3,0,0.0,0,0,0,14.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,59.0,1,16.0,,0,339950.0,1,0,2,11,0,7950.0,3,1,0.0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,34.0,2,11.0,455.0,1,0.0,0,1,1,55,1,17510.0,10,0,0.0,0,0,1,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,28.0,2,10.0,23427.0,0,98357.0,1,1,0,50,0,7040.0,4,0,5283.0,4,0,1,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,40.0,0,,0.0,0,0.0,1,1,0,46,0,14810.0,7,0,7846.0,2,0,2,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,44.0,2,11.0,41935.0,1,150973.0,0,0,0,39,0,10090.0,6,0,0.0,0,0,0,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,49.0,0,,47513.0,0,0.0,0,0,3,16,1,6400.0,19,1,8052.0,1,0,0,12.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,45.0,2,12.0,47907.0,1,0.0,0,1,2,40,0,11930.0,7,0,4658.0,3,0,6,9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,41.0,0,11.0,95903.0,0,285983.0,1,1,2,30,1,39540.0,1,0,6599.0,2,0,6,8.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,43.0,0,14.0,15259.0,0,,0,0,0,46,0,8180.0,9,1,49422.0,3,1,0,9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,55.0,0,10.0,43348.0,0,235847.0,1,0,0,21,0,17660.0,1,1,0.0,0,1,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,39.0,0,9.0,,0,118758.0,1,0,1,67,1,4390.0,6,1,0.0,0,0,3,8.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,48.0,0,11.0,21246.0,0,115947.0,0,1,0,48,0,6830.0,6,0,6645.0,3,0,5,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,28.0,4,0.0,0.0,1,81076.0,0,1,0,27,0,4300.0,1,0,0.0,0,0,0,6.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2,38.0,2,10.0,61957.0,0,233449.0,1,1,1,5,0,11500.0,10,0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,48.0,0,7.0,49860.0,0,197121.0,1,1,3,26,0,2250.0,1,0,8907.0,2,0,4,17.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,50.0,0,7.0,63724.0,0,,0,1,2,21,0,7870.0,7,0,0.0,0,0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,35.0,0,10.0,78260.0,0,259867.0,1,1,3,57,0,23610.0,1,0,6011.0,3,0,9,16.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,32.0,2,0.0,0.0,0,0.0,1,0,1,29,1,7410.0,6,0,1491.0,2,0,8,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,27.0,1,13.0,123062.0,1,0.0,0,0,3,25,0,16510.0,10,1,4174.0,3,0,2,19.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,48.0,0,12.0,85221.0,0,266311.0,1,1,1,37,1,35420.0,8,0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,32.0,0,8.0,16720.0,0,98989.0,1,0,0,52,1,16700.0,9,0,45357.0,1,1,5,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,44.0,2,0.0,,0,84812.0,1,1,2,38,0,9910.0,11,0,25706.0,2,0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,46.0,0,9.0,52338.0,0,199441.0,1,1,1,43,1,15840.0,4,0,0.0,0,0,1,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,55.0,0,13.0,240198.0,0,600591.0,1,1,4,46,0,31640.0,6,0,0.0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,44.0,1,9.0,55663.0,0,170090.0,1,1,2,19,1,17630.0,1,0,0.0,0,0,1,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,45.0,3,14.0,51165.0,0,218258.0,1,0,3,45,0,12310.0,1,1,0.0,0,1,0,10.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,51.0,0,9.0,61293.0,0,242297.0,1,0,1,26,1,12730.0,1,1,0.0,0,0,2,9.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,61.0,0,15.0,103017.0,0,332631.0,1,0,2,19,1,36370.0,1,1,0.0,0,0,0,17.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,47.0,0,8.0,,0,405597.0,1,1,4,5,0,23070.0,6,0,0.0,0,0,0,12.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,50.0,0,13.0,61082.0,0,177094.0,1,1,2,48,0,12610.0,1,0,0.0,0,0,2,7.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,47.0,0,13.0,129415.0,0,374372.0,0,0,3,38,1,29900.0,1,1,2033.0,2,1,0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,49.0,0,11.0,9444.0,0,0.0,0,0,1,33,1,6400.0,3,0,5551.0,2,0,4,7.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,37.0,2,12.0,32924.0,0,170564.0,1,1,2,36,0,8000.0,6,0,39722.0,1,1,4,10.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,54.0,0,15.0,64787.0,0,228544.0,1,1,3,18,0,6900.0,1,0,0.0,0,0,1,21.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,27.0,2,0.0,0.0,0,0.0,1,1,0,12,0,4200.0,6,0,0.0,0,1,2,6.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,42.0,0,9.0,117740.0,0,327212.0,0,0,2,43,1,13270.0,7,0,0.0,0,0,0,12.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,53.0,0,0.0,0.0,0,,1,1,2,22,1,26620.0,1,0,4504.0,3,0,2,11.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,48.0,0,10.0,45685.0,0,153261.0,1,0,0,25,0,15610.0,6,0,0.0,0,0,0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,56.0,1,17.0,97670.0,0,331977.0,1,0,1,34,1,29700.0,10,1,7238.0,2,0,0,8.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,49.0,0,0.0,0.0,0,0.0,0,0,0,90,0,22920.0,1,1,0.0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,50.0,0,13.0,114092.0,0,,1,0,2,25,1,6600.0,1,1,7922.0,4,0,1,12.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,62.0,2,15.0,64811.0,0,291079.0,1,1,4,49,1,16620.0,11,0,0.0,0,0,1,12.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,42.0,2,11.0,35587.0,1,157807.0,0,0,1,10,1,11050.0,1,1,5863.0,1,0,0,11.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,39.0,2,9.0,133920.0,1,0.0,0,1,3,41,1,18790.0,4,0,5904.0,1,0,1,15.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,48.0,0,0.0,,0,,1,1,4,12,0,11630.0,14,0,0.0,0,0,0,14.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,57.0,0,13.0,75143.0,0,276789.0,1,0,3,40,1,26030.0,9,1,0.0,0,0,1,17.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,52.0,0,14.0,33255.0,0,185460.0,1,0,1,61,0,10030.0,7,1,0.0,0,0,3,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,47.0,0,16.0,13637.0,0,126549.0,1,1,3,50,0,26520.0,1,0,3431.0,1,0,1,16.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,34.0,1,12.0,11047.0,0,127167.0,1,1,0,13,0,6000.0,7,0,0.0,0,0,0,7.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,41.0,3,,0.0,1,0.0,0,1,1,31,0,15670.0,7,0,0.0,0,0,0,8.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,48.0,0,,64286.0,0,0.0,0,1,3,37,0,19710.0,6,0,0.0,0,0,1,15.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,40.0,2,8.0,47841.0,1,0.0,0,1,2,42,0,10280.0,1,0,9035.0,4,0,4,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,58.0,0,12.0,69194.0,0,271781.0,1,0,2,30,0,20490.0,7,0,0.0,0,0,0,9.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,33.0,3,11.0,70235.0,0,194149.0,1,1,0,56,0,15850.0,11,0,0.0,0,0,0,6.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,47.0,0,13.0,166359.0,0,386052.0,1,1,4,41,0,38550.0,1,0,0.0,0,0,0,17.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,45.0,2,14.0,12106.0,1,0.0,0,1,2,44,1,7210.0,1,0,36236.0,3,1,2,12.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,20.0,2,0.0,0.0,0,0.0,1,1,1,33,0,5470.0,1,1,6625.0,3,0,6,6.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,30.0,1,8.0,59336.0,1,145621.0,0,0,2,33,0,10430.0,3,1,7959.0,2,0,0,11.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,35.0,2,8.0,44680.0,0,184181.0,1,0,1,45,0,9470.0,1,1,0.0,0,0,0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,38.0,3,12.0,107958.0,1,,0,1,2,11,0,16430.0,6,0,6825.0,1,0,0,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,47.0,0,10.0,21281.0,0,117398.0,0,0,1,17,0,9640.0,4,1,0.0,0,1,1,6.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,37.0,0,10.0,41486.0,0,173130.0,1,0,0,38,0,16210.0,1,0,0.0,0,0,0,8.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,35.0,0,,16427.0,0,86902.0,1,1,1,14,0,16920.0,4,0,0.0,0,0,0,13.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,43.0,0,12.0,48725.0,0,178348.0,1,1,1,13,0,13630.0,11,0,0.0,0,0,3,,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,27.0,4,15.0,31168.0,0,122298.0,1,1,1,58,1,7320.0,1,0,7582.0,2,0,1,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,30.0,0,13.0,15278.0,0,0.0,1,0,2,44,0,6030.0,14,1,0.0,0,0,0,15.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,38.0,0,11.0,92242.0,0,233525.0,1,0,3,39,1,27390.0,6,1,33887.0,4,1,3,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,47.0,0,8.0,63936.0,0,241912.0,0,1,1,48,0,16670.0,1,0,11375.0,3,0,6,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,56.0,1,11.0,49979.0,0,164936.0,1,1,2,22,0,13090.0,4,0,0.0,0,0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
